@0
TrialName, TrialNumber, Time, X, Y, Rotation, Box Hit, Timeout
Learning,99,212.713,109.4752,11.09664,274.4,
Learning,99,213.215,102.5891,13.94745,303.85,
Learning,99,213.715,98.42363,19.85302,353.6,
Learning,99,214.23,98.00724,27.56962,356.95,
Learning,99,214.731,97.60767,35.06863,356.95,
Learning,99,215.231,97.20858,42.55862,356.95,
Learning,99,215.747,96.79688,50.28543,356.95,
Learning,99,216.247,96.39769,57.77723,356.95,
Learning,99,216.763,93.99191,64.93167,320.6,
Learning,99,217.28,87.41511,68.88541,295.95,
Learning,99,217.78,80.66357,72.16546,295.1,
Learning,99,218.296,73.20827,73.17221,253.3,
Learning,99,218.797,65.95622,71.20899,254.4,
Learning,99,219.297,59.83644,67.17136,221.1,
Learning,99,219.797,56.75962,60.39148,194.75,
Learning,99,220.313,54.96912,52.87752,191.3,
Learning,99,220.813,53.47707,45.52202,193.3,
Learning,99,221.313,49.50291,39.49462,238.5,
Learning,99,221.829,42.69745,35.94604,258.95,
Learning,99,222.346,35.43987,33.26643,247.15,
Learning,99,222.863,27.94917,34.21832,286.95,
Learning,99,223.363,21.32373,37.45307,318.7,
Learning,99,223.864,18.24429,44.16338,351.85,
Learning,99,224.364,17.61361,51.63855,355.5,
Learning,99,224.864,17.02499,59.11774,355.5,
Learning,99,225.381,16.41618,66.85333,355.5,
Learning,99,225.897,15.80914,74.56661,355.5,
Learning,99,226.412,15.20324,82.26534,355.5,
Learning,99,226.914,14.61255,89.77081,355.5,
Learning,99,227.414,14.02375,97.25222,355.5,
Learning,99,227.93,13.41633,104.9703,355.5,
Learning,99,228.445,12.8888,112.6765,357.65,
Learning,99,228.947,12.64983,120.2023,357.25,
Learning,99,229.464,12.14957,127.9292,356.8,
Learning,99,229.964,11.75684,135.4231,357.1,
Learning,99,230.48,11.42475,143.1543,357.7,
Learning,99,230.98,11.12378,150.6481,357.7,
Learning,99,231.48,11.40387,158.1369,4.25002,
Learning,99,231.996,11.97781,165.8601,4.25002,
Learning,99,232.513,12.55213,173.5885,4.25002,
Learning,99,233.013,14.16173,180.8295,30.55002,
Learning,99,233.514,19.35037,186.1105,67.45002,
Learning,99,234.03,26.5493,188.9737,68.30003,
Learning,99,234.53,33.57421,191.6005,72.05004,
Learning,99,235.03,40.9577,192.7711,85.45004,
Learning,99,235.546,48.66801,193.4568,84.60004,
Learning,99,236.047,56.14181,194.1148,85.70003,
Learning,99,236.563,63.39196,191.8519,121.6,
Learning,99,237.08,67.53429,185.5359,159.45,
Learning,99,237.581,70.07855,178.4763,160.35,
Learning,99,238.097,72.516,171.1311,173.4,
Learning,99,238.614,72.90823,163.395,177.05,
Learning,99,239.13,73.30716,155.6537,177.05,
Learning,99,239.63,73.69316,148.1631,177.05,
Learning,99,240.131,74.07936,140.6687,177.05,
Learning,99,240.648,74.47828,132.9277,177.05,
Learning,99,241.148,75.04965,125.4549,168.45,
Learning,99,241.664,79.21786,119.2197,123.85,
Learning,99,242.179,86.22594,116.0582,106.45,
Learning,99,242.696,93.65868,113.8635,106.45,
Learning,99,243.196,100.8747,111.8069,103.1,
Learning,99,243.713,108.5162,111.835,79.05,
Learning,99,244.213,115.8841,113.2612,78.95,
Learning,99,244.713,123.0744,115.2671,61.05,
Learning,99,245.23,128.3012,120.8225,26.7,
Learning,99,245.73,129.9716,128.0972,5.400003,
Learning,99,246.246,130.472,135.8238,3.500004,
Learning,99,246.763,130.9757,143.5538,4.150005,
Learning,99,247.279,131.6097,151.2725,6.850006,
Learning,99,247.779,133.5467,158.49,23.35,
Learning,99,248.279,138.4831,164.0109,53.85001,
Learning,99,248.795,145.5183,166.948,79.40002,
Learning,99,249.296,152.8974,168.329,79.40002,
Learning,99,249.812,160.5616,169.3787,85.80003,
Learning,99,250.313,168.0514,169.8812,90.00002,
Learning,99,250.829,175.7914,169.8191,90.35001,
Learning,99,251.344,183.5225,169.8061,89.70002,
Learning,99,251.846,191.047,169.823,89.85004,
Learning,99,252.361,198.7687,169.9942,88.60005,
Learning,99,252.863,205.9656,168.3794,122.4001,
Learning,99,253.364,209.8748,162.1996,168.4001,
Learning,99,253.879,211.1565,154.5774,170.5001,
Learning,99,254.398,212.4395,146.9099,170.5001,
Learning,99,254.913,213.7159,139.2826,170.5001,
Learning,99,255.429,214.9928,131.647,170.6501,
Learning,99,255.93,215.4368,124.1499,177.5001,
Learning,99,256.446,215.7745,116.4163,177.5001,
Learning,99,256.962,216.112,108.6866,177.5001,
Learning,99,257.462,216.4163,101.1901,179.5501,
Learning,99,257.979,216.1334,93.44533,182.3001,
Learning,99,258.479,215.8322,85.94756,182.3001,
Learning,99,258.995,215.4852,78.20988,182.6001,
Learning,99,259.496,215.0941,70.70873,183.0501,
Learning,99,260.012,214.6825,62.97977,183.0001,
Learning,99,260.529,214.3581,55.23485,182.2001,
Learning,99,261.045,213.9365,47.50059,184.3001,
Learning,99,261.546,213.3271,40.02005,185.0001,
Learning,99,262.062,212.6102,32.30967,185.4501,
Learning,99,262.579,212.2296,28.44116,186.3001,
Learning,99,263.094,212.2296,28.44116,186.3001,
Learning,99,263.596,212.1955,28.18132,187.5001,
Learning,99,264.096,211.0175,21.94308,203.3001,
Learning,99,264.613,205.9572,16.09146,226.9501,
Learning,99,265.113,199.0764,13.46507,257.8001,
