@0
TrialName, TrialNumber, Time, X, Y, Rotation, Box Hit, Timeout
,0,61.33,82.7,18.5,270,
,0,61.84,82.7,18.5,270,
,0,62.354,82.7,18.5,270,
,0,62.854,82.7,18.5,270.2,
,0,63.371,82.7,18.5,270.2,
,0,63.873,82.7,18.5,270.2,
,0,64.39,82.7,18.5,270.2,
,0,64.904,82.7,18.5,270.2,
,0,65.406,82.7,18.5,270.2,
,0,65.921,82.7,18.5,270.2,
,0,66.421,82.7,18.5,270.2,
,0,66.921,82.7,18.5,270.2,
,0,67.437,82.7,18.5,270.2,
,0,67.94,82.7,18.5,270.2,
,0,68.455,82.7,18.5,270.2,
,0,68.971,82.7,18.5,270.2,
,0,69.488,82.7,18.5,270.2,
,0,69.989,82.7,18.5,270.1,
,0,70.504,82.7,18.5,270.1,
,0,71.006,82.7,18.5,270.1,
,0,71.523,82.7,18.5,270.1,
,0,72.037,82.7,18.5,273.8,
,0,72.538,82.7,18.5,184.7,
,0,73.04,82.7,18.5,204.4,
,0,73.554,82.7,18.5,269.25,
,0,74.071,82.7,18.5,237.25,
,0,74.571,82.7,18.5,237.25,
,0,75.088,82.7,18.5,237.25,
,0,75.589,82.7,18.5,237.25,
,0,76.107,82.7,18.5,237.25,
,0,76.62,82.7,18.5,237.25,
,0,77.122,82.7,18.5,237.25,
,0,77.637,82.7,18.5,237.25,
,0,78.137,82.7,18.5,237.25,
,0,78.64,82.7,18.5,237.25,
,0,79.157,82.7,18.5,237.25,
,0,79.672,82.7,18.5,237.25,
,0,80.188,82.7,18.5,237.25,
,0,80.688,82.7,18.5,237.25,
,0,81.204,82.7,18.5,237.25,
,0,81.705,82.7,18.5,237.25,
,0,82.221,82.7,18.5,237.25,
,0,82.723,82.7,18.5,237.25,
,0,83.24,82.7,18.5,237.25,
,0,83.754,82.7,18.5,237.25,
,0,84.254,82.7,18.5,237.25,
,0,84.771,82.7,18.5,237.25,
,0,85.271,82.7,18.5,237.25,
,0,85.788,82.7,18.5,237.25,
,0,86.29,82.7,18.5,237.25,
,0,86.804,82.7,18.5,237.25,
,0,87.307,82.7,18.5,237.25,
,0,87.823,82.7,18.5,237.25,
,0,88.338,82.7,18.5,237.25,
,0,88.855,82.7,18.5,237.25,
,0,89.373,82.7,18.5,237.25,
,0,89.888,82.7,18.5,237.25,
,0,90.39,82.7,18.5,237.25,
,0,90.907,82.7,18.5,237.25,
,0,91.423,82.7,18.5,237.25,
,0,91.923,82.7,18.5,233.3,
,0,92.424,82.7,18.5,233.25,
,0,92.937,82.7,18.5,233.6,
,0,93.438,82.7,18.5,232.85,
,0,93.938,82.7,18.5,233,
,0,94.44,82.7,18.5,233,
,0,94.954,82.7,18.5,233,
,0,95.471,82.7,18.5,233,
,0,95.973,82.7,18.5,233,
,0,96.49,82.7,18.5,233,
,0,97.004,82.7,18.5,233,
,0,97.505,82.7,18.5,233,
,0,98.021,82.7,18.5,238.3,
,0,98.521,82.7,18.5,238.45,
,0,99.023,82.7,18.5,238.45,
,0,99.54,82.7,18.5,238.45,
,0,100.054,82.7,18.5,239.45,
,0,100.555,82.7,18.5,247.65,
,0,101.071,82.7,18.5,267.75,
,0,101.573,82.7,18.5,265.4,
,0,102.073,82.7,18.5,265.4,
